,0,1,2,3
0,10041.512228910708,0.004142630336855468,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.037,1.001,1.004,1.003,0.993"
1,10041.38361539438,-1.2808264039898e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
2,10041.384617440784,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
3,10146.03976207454,0.010368443268493451,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.044,1.021,1.000,1.004,0.994"
4,10171.07936745111,0.002464878794532381,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.019,0.994,1.004,0.995,1.004"
5,10103.72292887667,-0.006644374173666406,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.970,1.003,0.992,1.002,0.994"
6,9955.123740732522,-0.014816595300684781,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.971,0.982,0.984,0.994,0.981"
7,9950.759917399717,-0.0004384455849995438,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.971,1.004,1.004,0.996,1.022"
8,9950.752465783737,-7.488492166925069e-07,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
9,9950.753458785908,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
10,9952.904154791593,0.00021611063210692484,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,0.993,1.004,1.007,0.994"
11,10018.541579213568,0.0065731506497082245,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.011,1.004,1.008,1.012"
12,10013.855522131795,-0.00046784787098032814,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.000,1.000,0.995,1.000"
13,10183.560177291154,0.016804986488315524,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.051,1.021,0.996,1.036,0.998"
14,10203.320909125456,0.001938573923009977,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.054,0.984,0.988,0.988,0.998"
15,10203.280026112487,-4.00684201143006e-06,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
16,10203.281044314805,9.979166150658318e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
17,9826.25181068226,-0.03765177918072484,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.927,0.944,0.979,0.951,0.977"
18,9875.560801039788,0.005005538757680501,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.022,1.007,1.000,1.002,1.000"
19,10061.42390219689,0.01864559647605201,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.100,0.993,1.000,0.997,1.023"
