,0,1,2,3
0,10049.814474692854,0.0049690811110800785,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.037,1.001,1.004,1.003,0.993"
1,9975.186652257835,-0.007453499498468052,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
2,9975.186644795052,-7.481346656091558e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
3,10099.943682694127,0.012429174002266369,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.044,1.021,1.000,1.004,0.994"
4,10004.984233758356,-0.009446455662580703,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.019,0.994,1.004,0.995,1.004"
5,9895.97638300896,-0.010955143629770363,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.970,1.003,0.992,1.002,0.994"
6,9799.301066582755,-0.009817185171739016,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.971,0.982,0.984,0.994,0.981"
7,9970.31017937575,0.01730063136449123,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.971,1.004,1.004,0.996,1.022"
8,9975.186644307407,0.0004889790484466494,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
9,9975.186644795052,4.8885784308309835e-11,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
10,9977.772622224924,0.0002592074097625456,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.003,0.993,1.004,1.007,0.994"
11,10054.132076536296,0.0076238206311787056,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.005,1.011,1.004,1.008,1.012"
12,9969.749916767543,-0.008428201814282927,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.003,1.000,1.000,0.995,1.000"
13,10178.05595727651,0.02067852593198911,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.051,1.021,0.996,1.036,0.998"
14,9998.828740069679,-0.017766065875941487,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.054,0.984,0.988,0.988,0.998"
15,9975.18664715926,-0.0023672860456967924,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
16,9975.18664479505,-2.3700907905743553e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
17,9532.864602656808,-0.045355413463071224,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.927,0.944,0.979,0.951,0.977"
18,10036.209886982797,0.0514542813000455,"0.00,0.21,0.21,0.21,0.21,0.21","1.000,1.022,1.007,1.000,1.002,1.000"
19,10200.597653380695,0.016246770346893532,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.100,0.993,1.000,0.997,1.023"
20,9975.18666733615,-0.022345635924150817,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
21,9975.18664479505,-2.259716971652817e-09,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
22,9975.186644795049,-2.220446049250313e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
23,9975.18664479505,2.2204460492503128e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
24,10017.499716532564,0.004232861372415821,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.997,1.014,1.009,1.016,0.985"
25,9980.165431892192,-0.003733868703049067,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.017,0.998,1.008,0.993,0.986"
26,9892.192230007679,-0.008853884181708942,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.958,1.003,0.996,1.003,0.999"
27,10056.472597942735,0.016470684450698738,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.010,1.001,1.021,1.001,1.007"
28,10145.994352031488,0.008862515677987083,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.030,1.029,0.996,1.038,0.992"
29,9975.18666187582,-0.0169783069040179,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
30,9975.18664479505,-1.7123257271217465e-09,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
31,9708.345444137514,-0.027114803176737656,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.934,0.959,0.983,0.994,0.997"
32,9965.468129489716,0.026140059249336527,"0.00,0.21,0.21,0.21,0.21,0.21","1.000,0.975,1.005,1.000,1.001,1.014"
33,9920.858643482832,-0.0044864555774594885,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.993,0.988,1.000,0.993,0.999"
34,10002.047434544744,0.008150341137777106,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.006,1.001,1.004,1.010,0.992"
35,10039.949398172164,0.0037822587367499065,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.023,1.010,0.996,1.000,1.003"
36,9975.186651271324,-0.006471399720428197,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
37,9975.18664479505,-6.49238329974801e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
38,9975.186644795049,-1.1102230246251565e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
39,9975.18664479505,2.2204460492503128e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
40,9975.186644795049,-2.220446049250313e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
41,9975.18664479505,2.2204460492503128e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
42,9975.186644795049,-2.220446049250313e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
43,9975.18664479505,2.2204460492503128e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
44,9975.186644795049,-2.220446049250313e-16,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
45,10122.663387747067,0.014676135982273377,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.006,1.020,1.021,1.009,1.018"
46,10098.57889602725,-0.002382099256867971,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.010,1.007,1.025,1.020,1.000"
47,9977.59048037426,-0.012053084242875165,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.020,1.006,0.996,0.988,0.991"
48,10003.895729552756,0.0026329637444269883,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.962,1.003,1.028,0.999,1.022"
49,10032.230808515089,0.0028284007688008095,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.999,1.018,1.004,1.012,0.996"
50,9975.186650499465,-0.005702316423897383,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
51,9975.186644795049,-5.718605590701905e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
52,9815.278135335766,-0.016160508749051873,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.972,0.993,0.976,0.986,0.992"
53,10091.265432975502,0.027730075958749698,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.016,1.022,1.012,1.005,1.003"
54,10155.487449636083,0.006343953761019181,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.092,1.003,1.000,0.995,0.999"
55,9873.064699189134,-0.028203883077558677,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.957,0.991,0.996,1.010,0.994"
56,9896.461955263974,0.0023670032578712303,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.975,1.008,0.996,0.990,0.992"
57,9975.186636922579,0.007923358059765243,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
58,9975.186644795045,7.892049233232343e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
59,10099.132768163743,0.012348881763877603,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.046,1.001,1.012,1.000,1.003"
60,9992.636332429955,-0.010601100636527768,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.974,1.024,0.996,1.002,1.013"
61,9946.005844123762,-0.004677407108161216,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.019,0.974,1.000,0.992,1.000"
62,9899.221650077983,-0.004714915032219853,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.983,1.000,0.988,0.993,0.998"
63,9889.9263269859,-0.0009394364817001768,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.983,0.999,0.992,0.984,0.998"
64,9975.186636269016,0.008583976640007455,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
65,9975.186644795047,8.54723846889214e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
66,9953.191145542354,-0.002207455962131478,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.006,0.995,1.000,0.991,0.997"
67,10070.482461451142,0.011715398456121663,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.023,1.002,1.004,1.012,1.007"
68,9945.385514007354,-0.012499940191836428,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.997,0.983,1.020,0.992,0.992"
69,10038.828451304906,0.009351743177277537,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.017,1.000,1.002,1.012"
70,9941.311231930511,-0.009761492688309746,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.001,0.984,0.996,1.005,0.997"
71,9975.186641407508,0.003401746869281978,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
72,9975.186644795047,3.3959657302691444e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
73,10031.02083589195,0.005581701190698161,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.988,0.989,1.060,0.996,0.995"
74,10066.632106723575,0.0035438275506707935,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.021,1.008,1.000,1.009,1.008"
75,9899.632716723067,-0.016728545468446362,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.978,0.974,1.037,0.979,0.994"
76,10121.108863534848,0.022125572220894993,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.018,1.021,1.000,1.032,1.002"
77,10133.028492958845,0.0011770070075330344,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.049,1.026,0.989,1.011,1.004"
78,9975.186660579227,-0.015699560919006064,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
79,9975.186644795045,-1.5823445899427944e-09,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
80,9934.030894337395,-0.004134347218727555,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.984,1.010,0.996,0.995,0.995"
81,10380.417265824166,0.04395474930965796,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.027,1.064,1.000,1.100,1.012"
82,9902.162000453605,-0.04716795876699534,"0.00,0.19,0.19,0.19,0.19,0.19","1.000,0.992,0.976,1.015,0.964,1.018"
83,10029.964290085089,0.01282392447448931,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.044,1.002,0.993,1.004,0.985"
84,9772.950221746616,-0.025958653759795353,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.952,0.983,0.985,0.987,0.991"
85,9975.186624571403,0.020482283933976057,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
86,9975.186644795042,2.0273944724689937e-09,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
87,10051.565713791542,0.007627740929253357,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.006,0.997,1.011,0.993,1.032"
88,10083.76130090377,0.0031979231851207725,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.019,1.015,1.018,1.018,0.984"
89,9961.330411626532,-0.012215699832286068,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.018,1.006,0.986,0.982,1.002"
90,9946.385305119356,-0.001501438892076325,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.001,1.018,0.989,0.982,0.995"
91,10044.251973623715,0.009791328711792883,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.991,0.984,1.022,1.009,1.028"
92,9975.186651701575,-0.006899853409433197,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
93,9975.186644795043,-6.923712716665394e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
94,10057.362638470404,0.0082042932683826,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.980,0.996,1.029,0.991,1.045"
95,9877.860745321968,-0.01800900256461775,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.970,0.981,1.010,0.979,1.011"
96,9928.61449468576,0.005124976537987949,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.989,0.997,1.003,1.002,0.986"
97,10066.691813667494,0.01381119265575889,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.014,1.013,1.000,1.019,1.000"
98,9897.146247901188,-0.016985675957510424,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.974,0.965,1.024,0.998,1.000"
99,9975.186636991004,0.007854215277653467,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
100,9975.186644795042,7.823450773040707e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
101,9897.028955957174,-0.007866067217503773,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.992,1.000,0.963,1.006,1.000"
102,10043.365303243268,0.014677641025154889,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.007,1.004,0.997,1.027,1.000"
103,10139.268424246076,0.009503600383858416,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.026,1.020,1.007,1.029,1.000"
104,9951.918476691297,-0.018650503737553604,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.980,1.007,1.021,0.981,1.000"
105,9901.661626838319,-0.0050627601608945975,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.999,0.975,1.007,0.983,1.000"
106,9975.186637442537,0.007398088969859434,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
107,9975.186644795038,7.370790641784429e-10,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.000,1.000,1.000,1.000,1.000"
108,9938.511918524597,-0.003683370783013985,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,0.944,1.002,0.966,1.069,1.000"
109,10174.488429595616,0.023466149799590674,"0.00,0.20,0.20,0.20,0.20,0.20","1.000,1.028,1.041,0.989,1.041,1.000"
