,0,1,2,3
0,10000.001,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.037,1.001,1.004,1.003,0.993"
1,10000.0010000001,9.992007221626358e-15,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,10000.001000000098,-1.1102230246251565e-16,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.044,1.021,1.000,1.004,0.994"
4,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.019,0.994,1.004,0.995,1.004"
5,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.970,1.003,0.992,1.002,0.994"
6,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.971,0.982,0.984,0.994,0.981"
7,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.971,1.004,1.004,0.996,1.022"
8,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,0.993,1.004,1.007,0.994"
11,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.005,1.011,1.004,1.008,1.012"
12,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,1.000,1.000,0.995,1.000"
13,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.051,1.021,0.996,1.036,0.998"
14,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.054,0.984,0.988,0.988,0.998"
15,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.927,0.944,0.979,0.951,0.977"
18,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.022,1.007,1.000,1.002,1.000"
19,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.100,0.993,1.000,0.997,1.023"
20,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
21,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
22,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.997,1.014,1.009,1.016,0.985"
25,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.017,0.998,1.008,0.993,0.986"
26,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.958,1.003,0.996,1.003,0.999"
27,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.010,1.001,1.021,1.001,1.007"
28,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.030,1.029,0.996,1.038,0.992"
29,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,10000.001000000098,0.0,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
