,0,1,2,3
0,9904.468817459996,-0.00959904199886377,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.037,1.001,1.004,1.003,0.993"
1,9904.289890843636,-1.8065404198203042e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,9904.240108870923,-5.0263167145202035e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,9842.651038045462,-0.006237870060144741,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.044,1.021,1.000,1.004,0.994"
4,9881.95018930874,0.003984790649142657,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.019,0.994,1.004,0.995,1.004"
5,9825.507267771673,-0.005728093133191224,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.970,1.003,0.992,1.002,0.994"
6,9636.672890194972,-0.01940587355260521,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.971,0.982,0.984,0.994,0.981"
7,9847.334201798853,0.021624865965788283,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.971,1.004,1.004,0.996,1.022"
8,9846.806768413297,-5.3562466774319093e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,9846.800543831763,-6.321423428774268e-07,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,9784.841859258064,-0.006312145364165558,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.003,0.993,1.004,1.007,0.994"
11,9900.111254392468,0.0117115557248452,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.005,1.011,1.004,1.008,1.012"
12,9899.829404198077,-2.8469801932302977e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.003,1.000,1.000,0.995,1.000"
13,9877.33871048152,-0.0022744109046758066,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.051,1.021,0.996,1.036,0.998"
14,9854.80684421418,-0.0022837735509321703,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.054,0.984,0.988,0.988,0.998"
15,9854.751930426915,-5.572300008514366e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,9854.75247044042,5.4797268775536925e-08,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,9629.44652661535,-0.023128072847912125,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.927,0.944,0.979,0.951,0.977"
18,9628.946100731102,-5.196964191588174e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.022,1.007,1.000,1.002,1.000"
19,9854.204570110642,0.02312444337022042,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.100,0.993,1.000,0.997,1.023"
20,9853.639781650087,-5.731610729501423e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
21,9853.6366426968,-3.1855779758738825e-07,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
22,9853.609539720033,-2.750559516517977e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,9853.589233597972,-2.0607821836747012e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,9707.1990471737,-0.014967997958906187,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.997,1.014,1.009,1.016,0.985"
25,9568.906062376633,-0.014348890169702975,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.017,0.998,1.008,0.993,0.986"
26,9557.29955159069,-0.0012136764024096133,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.958,1.003,0.996,1.003,0.999"
27,9622.020113028708,0.006749020114802643,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.010,1.001,1.021,1.001,1.007"
28,9548.784993870147,-0.007640312965930586,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.030,1.029,0.996,1.038,0.992"
29,9548.603598440473,-1.8996883139644557e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,9548.594992086657,-9.013210786203713e-07,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,9517.610661284634,-0.0032501860769900085,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.934,0.959,0.983,0.994,0.997"
32,9654.637316799417,0.014294514542142036,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.975,1.005,1.000,1.001,1.014"
33,9648.567045153333,-0.0006289392923951706,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.993,0.988,1.000,0.993,0.999"
34,9569.758297677043,-0.008201462699707297,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.006,1.001,1.004,1.010,0.992"
35,9597.744137305717,0.0029201362681787494,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.023,1.010,0.996,1.000,1.003"
36,9597.666146555624,-8.12597896468892e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
37,9597.666341132806,2.0273384987332095e-08,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
38,9597.525593719383,-1.466486127400497e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
39,9597.421286313423,-1.0868215120607827e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
40,9597.389961498122,-3.263883650296126e-06,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
41,9597.388263939061,-1.7687717367404084e-07,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
